Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
22964,,,None,192.168.x.x,tcp,8080,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,,,,,None,,,,8/19/2007,3/26/2024,,,
24260,,,None,192.168.x.x,tcp,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 307 Temporary Redirect

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Connection: close
  Location: https://192.168.31.1/
  
Response Body :

",,,,,,,,,None,,,,1/30/2007,2/26/2024,,,
24260,,,None,192.168.x.x,tcp,443,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : yes
Keep-Alive : yes
Options allowed : (Not implemented)
Headers :

  Connection: Keep-Alive
  Keep-Alive: timeout=20
  ETag: ""cb4-357-658c5b2c""
  Last-Modified: Wed, 27 Dec 2023 17:13:16 GMT
  Date: Fri, 24 Oct 2025 14:15:26 GMT
  Content-Type: text/html
  Content-Length: 855
  
Response Body :

<!doctype html><html lang=""en""><head><meta charset=""utf-8""/><link rel=""shortcut icon"" href=""/jioLogo1.svg"" type=""image/x-icon""/><meta name=""viewport"" content=""width=device-width,initial-scale=1""/><meta name=""theme-color"" content=""#000000""/><meta name=""description"" content=""Jio application""/><meta http-equiv=""Cache-Control"" content=""no-cache, no-store, must-revalidate, max-age=0""><meta http-equiv=""Pragma"" content=""no-cache""><meta http-equiv=""Expires"" content=""0""><link rel=""manifest"" href=""/manifest.json""/><title>Jio AirFiber Home Gateway</title><script>self!==top&&(top.location=self.location)</script><script defer=""defer"" src=""/static/js/main.e54daf7a.js""></script><link href=""/static/css/main.7f89ec0b.css"" rel=""stylesheet""></head><body><noscript>You need to enable JavaScript to run this app.</noscript><mainapp id=""root""></mainapp></body></html>",,,,,,,,,None,,,,1/30/2007,2/26/2024,,,
25220,,,None,192.168.x.x,tcp,0,TCP/IP Timestamps Supported,The remote service implements TCP timestamps.,"The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.",n/a,http://www.ietf.org/rfc/rfc1323.txt,,,,,,,,,,None,,,,5/16/2007,10/17/2023,,,
35716,,,None,192.168.x.x,tcp,0,Ethernet Card Manufacturer Detection,The manufacturer can be identified from the Ethernet OUI.,"Each ethernet MAC address starts with a 24-bit Organizationally 
Unique Identifier (OUI). These OUIs are registered by IEEE.",n/a,"https://standards.ieee.org/faqs/regauth.html
http://www.nessus.org/u?794673b4","
The following card manufacturers were identified :

3C:55:DB:41:7F:31 : Shenzhen Skyworth Digital  Technology  CO., Ltd
",,,,,,,,,None,,,,2/19/2009,5/13/2020,,,
45590,,,None,192.168.x.x,tcp,0,Common Platform Enumeration (CPE),"It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.",n/a,"http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel -> Linux Kernel
",,,,,,,,,None,,,,4/21/2010,9/29/2025,,,
50686,CVE-1999-0511,5.8,Medium,192.168.x.x,tcp,0,IP Forwarding Enabled,The remote host has IP forwarding enabled.,"The remote host has IP forwarding enabled. An attacker can exploit
this to route packets through the host and potentially bypass some
firewalls / routers / NAC filtering.

Unless the remote host is a router, it is recommended that you disable
IP forwarding.","On Linux, you can disable IP forwarding by doing :

echo 0 > /proc/sys/net/ipv4/ip_forward

On Windows, set the key 'IPEnableRouter' to 0 under

HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters

On Mac OS X, you can disable IP forwarding by executing the command :

sysctl -w net.inet.ip.forwarding=0

For other systems, check with your vendor.",,"IP forwarding appears to be enabled on the remote host.

 Detected local MAC Address        : d4d25284b57a
 Response from local MAC Address   : d4d25284b57a

 Detected Gateway MAC Address      : 3c55db417f31
 Response from Gateway MAC Address : 3c55db417f31",,,,6.5,,,4,0.0596,Medium,,,,11/23/2010,10/17/2023,,,
51192,,6.4,Medium,192.168.x.x,tcp,443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=IN/ST=MAHARASHTRA/L=MUMBAI/O=RJIL/OU=RJIL/CN=RJILDEVICESROOT
|-Issuer  : C=IN/ST=Maharashtra/L=Mumbai/O=RJIL/OU=RJIL/CN=RJILDEVICESROOT
",,,,6.5,,,,,Medium,,,,12/15/2010,6/16/2025,,,
54615,,,None,192.168.x.x,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : general-purpose
Confidence level : 65
",,,,,,,,,None,,,,5/23/2011,3/12/2025,,,
56984,,,None,192.168.x.x,tcp,443,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.3/TLSv1.2.
",,,,,,,,,None,,,,12/1/2011,6/16/2025,,,
57041,,,None,192.168.x.x,tcp,443,SSL Perfect Forward Secrecy Cipher Suites Supported,"The remote service supports the use of SSL Perfect Forward Secrecy
ciphers, which maintain confidentiality even if the key is stolen.","The remote host supports the use of SSL ciphers that offer Perfect
Forward Secrecy (PFS) encryption.  These cipher suites ensure that
recorded SSL traffic cannot be broken at a future date if the server's
private key is compromised.",n/a,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy","
Here is the list of SSL PFS ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-ECDSA-AES128-SHA256     0xC0, 0x2B       ECDH          ECDSA    AES-GCM(128)           SHA256
    ECDHE-ECDSA-AES256-SHA384     0xC0, 0x2C       ECDH          ECDSA    AES-GCM(256)           SHA384
    ECDHE-ECDSA-CHACHA20-POLY1305 0xCC, 0xA9       ECDH          ECDSA    ChaCha20-Poly1305(256) SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,,,,,None,,,,12/7/2011,3/9/2021,,,
62695,,,None,192.168.x.x,udp,500,IPSEC Internet Key Exchange (IKE) Version 2 Detection,A VPN server is listening on the remote port.,"The remote host seems to be enabled to do Internet Key Exchange (IKE).
This is typically indicative of a VPN server. VPN servers are used to
connect remote hosts into internal resources.

Make sure that the use of this VPN endpoint is done in accordance with
your corporate security policy.

Note that if the remote host is not configured to allow the Nessus
host to perform IKE/IPSEC negotiations, Nessus won't be able to detect
the IKE service.

Also note that this plugin does not run over IPv6.","If this service is not needed, disable it or filter incoming traffic
to this port.",,,,,,,,,,,None,,IAVT:0001-T-0900,,10/24/2012,9/22/2020,,,
84502,,,None,192.168.x.x,tcp,443,HSTS Missing From HTTPS Server,The remote web server is not enforcing HSTS.,"The remote HTTPS server is not enforcing HTTP Strict Transport Security (HSTS). 
HSTS is an optional response header that can be configured on the server to instruct 
the browser to only communicate via HTTPS. The lack of HSTS allows downgrade attacks,
SSL-stripping man-in-the-middle attacks, and weakens cookie-hijacking protections.",Configure the remote web server to use HSTS.,https://tools.ietf.org/html/rfc6797,"
HTTP/1.1 200 OK

Connection: Keep-Alive
Keep-Alive: timeout=20
ETag: ""cb4-357-658c5b2c""
Last-Modified: Wed, 27 Dec 2023 17:13:16 GMT
Date: Fri, 24 Oct 2025 14:12:03 GMT
Content-Type: text/html
Content-Length: 855


The remote HTTPS server does not send the HTTP
""Strict-Transport-Security"" header.
",,,,,,,,,None,,,,7/2/2015,8/9/2024,,,
86420,,,None,192.168.x.x,tcp,0,Ethernet MAC Addresses,"This plugin gathers MAC addresses from various sources and
consolidates them into a list.","This plugin gathers MAC addresses discovered from both remote probing
of the host (e.g. SNMP and Netbios) and from running local checks
(e.g. ifconfig). It then consolidates the MAC addresses into a single,
unique, and uniform list.",n/a,,"The following is a consolidated list of detected MAC addresses:
  - 3C:55:DB:41:7F:31
",,,,,,,,,None,,,,10/16/2015,6/10/2025,,,
136318,,,None,192.168.x.x,tcp,443,TLS Version 1.2 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.2.,N/A,https://tools.ietf.org/html/rfc5246,TLSv1.2 is enabled and the server supports at least one cipher.,,,,,,,,,None,,,,5/4/2020,5/4/2020,,,
138330,,,None,192.168.x.x,tcp,443,TLS Version 1.3 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.3.,N/A,https://tools.ietf.org/html/rfc8446,TLSv1.3 is enabled and the server supports at least one cipher.,,,,,,,,,None,,,,7/9/2020,12/13/2023,,,
209654,,,None,192.168.x.x,tcp,0,OS Fingerprints Detected,Multiple OS fingerprints were detected.,"Using a combination of remote probes (TCP/IP, SMB, HTTP, NTP, SNMP, etc), 
it was possible to gather one or more fingerprints from the remote system. 
While the highest-confidence result was reported in plugin 11936, “OS Identification”, 
the complete set of fingerprints detected are reported here.",n/a,,"
Following OS Fingerprints were found

Remote operating system : Linux Kernel 4.1
Confidence level : 56
Method : MLSinFP
Type : unknown
Fingerprint : unknown

Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP
Type : general-purpose
Fingerprint : SinFP:
   P1:B10113:F0x12:W64240:O0204ffff:M1460:
   P2:B10113:F0x12:W65160:O0204ffff0402080affffffff4445414401030306:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:191500_7_p=8080

Following fingerprints could not be used to determine OS : 
 HTTP:!:Server: JIDU6701/JUICEJFV-1.4.6

SSLcert:!:i/CN:RJILDEVICESROOTi/O:RJILi/OU:RJILs/CN:RJILDEVICESROOTs/O:RJILs/OU:RJIL
42d0b2cf881568ea900e3d86363a6dd44b600981

",,,,,,,,,None,,,,2/26/2025,3/3/2025,,,
